qid,personas,stage,question,level,level_name,latent_level,latent_level_name,gap_score,n_new,difficulty,answer_basis,answerability,why,latent_why,architecture,pipeline_stages,data_sources
qd4527835da72,Student/Researchers/Academics,1,Can you improve lighting conditions?,1,Factual Recall,6,Meta / Strategic Reasoning,5,2,15,hybrid,requires_extension,Capability/action check; clear yes/no request with no explicit analysis required by the human.,"Needs illuminance sensing, lighting metadata and closed-loop lighting actuation not currently integrated.",LangGraph orchestrator; ontology/knowledge graph; time-series store; analytics sandbox; control; LLM for lighting comfort guidance; [NEW] illuminance sensor feed (new data source); [NEW] lighting control/write-back API (new data source); [NEW] lighting equipment/control points added to ontology,dialogue -> intent classification -> locate user/zone -> ontology query -> [NEW] illuminance retrieval -> compare with target -> plan dimmer/setpoint change -> [NEW] lighting write-back -> verify -> response,building ontology; general lighting comfort knowledge; [NEW] lighting points/equipment metadata added to ontology; [NEW] illuminance time-series; [NEW] lighting actuator/status feed
q5ba5768537bd,Student/Researchers/Academics,1,How do you control ventilation?,3,Inferential Reasoning,6,Meta / Strategic Reasoning,3,2,17,hybrid,requires_extension,"Ventilation control explanation is derived from sensors, HVAC zones and setpoints; control scope is moderately ambiguous.",Closed-loop ventilation control needs live zone data and BMS actuator/write-back; actuation points are not wired.,LangGraph orchestrator; ontology/knowledge graph; time-series store; analytics sandbox; control; capability KB; LLM for ventilation-control principles; [NEW] live streams for floors 0-4 (new sensor feed); [NEW] HVAC ventilation actuator/status points added to ontology; [NEW] BMS write-back/control API (new data source),dialogue -> intent classification -> ontology query for HVAC zones/control points -> time-series retrieval -> compare to IAQ setpoints -> control policy -> [NEW] BMS write-back -> verify via sensors -> response,building ontology; capability KB HVAC zoning; floor 5 live CO2/temperature/humidity; general ventilation-control knowledge; [NEW] floors 0-4 live streams; [NEW] ventilation actuator/status feed; [NEW] BMS write-back API
q7547a811e037,Student/Researchers/Academics,1,Can you reduce energy usage at night?,1,Factual Recall,6,Meta / Strategic Reasoning,5,4,17,building-data,requires_extension,Phrased as a clear capability/action yes-no about night energy reduction.,"Energy optimisation needs new meters, occupancy/weather, schedules and BMS write-back control/verification loop.",LangGraph orchestrator; ontology/knowledge graph; time-series store; analytics sandbox; forecasting; RBAC/control intent; visualisation; [NEW] energy submetering feed (new data source; add Energy_Meter points to ontology); [NEW] physical BMS write-back/control API (new data source/control connector); [NEW] occupancy or calendar feed (new data source); [NEW] weather API (new data source),dialogue -> RBAC/control intent check -> ontology equipment query -> [NEW] energy/occupancy/weather retrieval -> baseline and forecast analysis -> control plan -> approval -> [NEW] BMS write-back -> monitor/verify -> response,building ontology; [NEW] energy meter time-series; [NEW] occupancy/calendar feed; [NEW] weather feed; [NEW] BMS control interface
qd875b7928c8d,Student/Researchers/Academics,1,Can you control lights automatically?,1,Factual Recall,6,Meta / Strategic Reasoning,5,3,16,building-data,requires_extension,"Yes/no capability check about one function; clear single capability, no reasoning.","Automatic lighting needs zone sensing, policy planning and actuator write-back; not loaded.",LangGraph control; ontology/knowledge graph; RBAC; analytics sandbox; [NEW] lighting actuator/control points (new data source + add to ontology); [NEW] occupancy/illuminance sensors (new data source); [NEW] BMS lighting write-back API (new data source),dialogue -> capability/control intent -> RBAC -> ontology query -> [NEW] lighting sensor/control retrieval -> policy evaluation -> control command -> [NEW] BMS write-back -> confirmation,building ontology/capability config; [NEW] lighting zone/fixture actuator metadata (add to ontology); [NEW] occupancy and illuminance time-series; [NEW] lighting BMS control API
q657aa0abe7a4,Occupants/Tenants/Employees,1,Can you open the windows?,1,Factual Recall,6,Meta / Strategic Reasoning,5,1,14,building-data,requires_extension,Simple occupant action request with clear target and a determinate success/fail outcome.,"Requires actuator discovery, RBAC/safety interlocks, command write-back and verification; window/BMS control is not wired.",LangGraph orchestrator; ontology/knowledge graph; capability KB; RBAC; control intent; [NEW] operable-window actuator/status feed (new data source + add to ontology); [NEW] BMS write-back/control API (new data source),dialogue -> intent classification -> RBAC/permission check -> ontology/capability check -> [NEW] actuator status -> safety interlocks -> [NEW] BMS write-back command -> verify state -> response,building ontology; capability KB; [NEW] operable-window actuator/status feed (new data source + add to ontology); [NEW] BMS write-back/control API (new data source)
qb8cc25e9662d,Occupants/Tenants/Employees,1,Can you lower the temperature in this room?,1,Factual Recall,6,Meta / Strategic Reasoning,5,1,14,building-data,requires_extension,Clear single-room comfort action; human just recognizes the requested temperature change.,Needs room/HVAC resolution plus verified setpoint actuation through a BMS control loop.,LangGraph control intent + memory; ontology/knowledge graph; time-series store; RBAC; [NEW] HVAC setpoint/control points (add to ontology); [NEW] BMS write-back/control API (external API),dialogue -> resolve current room -> ontology HVAC-zone lookup -> read latest temperature/setpoint -> RBAC/safety check -> [NEW] BMS setpoint command -> verify -> response,"session room context; building ontology; temperature time-series where available; [NEW] HVAC setpoint/status feed (new data source, add to ontology); [NEW] BMS control API (external API)"
qd279ae006aca,Occupants/Tenants/Employees,1,Can you turn on the lights in this room?,1,Factual Recall,6,Meta / Strategic Reasoning,5,2,15,building-data,requires_extension,Clear single-room lighting action; no reasoning beyond identifying the room and command.,Requires room lighting-circuit resolution and verified lighting actuation via control loop.,LangGraph control intent + memory; ontology/knowledge graph; floor-plan/spatial reasoning; RBAC; [NEW] lighting topology/control points (add to ontology+KB); [NEW] lighting controller API (external API),dialogue -> resolve current room -> ontology lighting-circuit lookup -> RBAC/safety check -> [NEW] lighting on command -> verify state -> response,session room context; building ontology/floor plans; [NEW] lighting circuit/control metadata (add to ontology+KB); [NEW] lighting controller state/API (external API)
q4dc2db724c8c,IT/Data Scientists; Building Owners/Property Managers,4,Does the HAVC system optimize for peak demand?,1,Factual Recall,6,Meta / Strategic Reasoning,5,6,19,building-data,requires_extension,Yes/no capability question about HVAC peak-demand optimization.,"Requires demand forecasting, tariffs, comfort constraints and HVAC control-loop optimization; key feeds/write-back are missing.",LangGraph orchestrator; ontology/knowledge graph; time-series store; forecasting; analytics sandbox; control intent; [NEW] energy demand meter feed via new data source; [NEW] utility peak-tariff API; [NEW] weather API; [NEW] occupancy sensing feed; [NEW] physical BMS write-back/optimizer API,dialogue -> capability check -> HVAC ontology query -> [NEW] demand/tariff/weather/occupancy retrieval -> forecast -> optimization planning -> comfort constraint check -> control loop/write-back -> response,building ontology and HVAC zoning KB; live floor 5 temperature/CO2/humidity; [NEW] live comfort streams for floors 0-4; [NEW] energy demand meter time-series; [NEW] peak-tariff API; [NEW] weather feed; [NEW] occupancy time-series; [NEW] BMS write-back API
qbd531104121a,IT/Data Scientists; Building Owners/Property Managers,4,Can the building shift loads to greener hours?,1,Factual Recall,6,Meta / Strategic Reasoning,5,6,19,building-data,requires_extension,Framed as a yes/no capability check; no detailed plan or diagnosis explicitly requested.,"Needs carbon-aware forecasting, controllable-load planning, comfort constraints, and control-loop orchestration.",LangGraph orchestrator; ontology/knowledge graph; time-series store; forecasting; analytics sandbox; control loop; [NEW] energy submetering feed (new data source); [NEW] carbon-intensity/greener-hours API (external API); [NEW] controllable-load/control metadata (add to ontology+KB); [NEW] live streams for floors 0-4 (new data source); [NEW] BMS write-back/control API (external API),dialogue -> intent classification -> capability check -> ontology query -> [NEW] load/carbon/comfort retrieval -> forecast -> optimisation/planning -> control-loop validation -> response,building ontology; floor 5 temperature/CO2/humidity streams; [NEW] floors 0-4 live comfort streams; [NEW] energy/load time-series; [NEW] carbon-intensity forecast; [NEW] controllable-asset metadata; [NEW] BMS control endpoint
qa93936dded4a,IT/Data Scientists; Building Owners/Property Managers,4,Can the sensors detect and reduce screen glare?,1,Factual Recall,6,Meta / Strategic Reasoning,5,4,17,hybrid,requires_extension,"Capability yes/no; despite glare wording, answer is a clear single-fact system capability.","Glare mitigation needs light/glare sensing, spatial context, sun/blind/light control and closed-loop orchestration.",LangGraph orchestrator; ontology/knowledge graph; floor-plan + spatial reasoning; time-series store; analytics sandbox; control loop; visualisation; [NEW] illuminance/luminance/glare or camera feed (new data source; add to ontology); [NEW] workstation/screen/window geometry (add to ontology+inputs annotations); [NEW] sun-position/solar irradiance API; [NEW] lighting/blind control interface and actuator states (new data source/API; add to ontology),dialogue -> capability check -> ontology query -> [NEW] ingest glare/light/sun/control data -> spatial glare model -> control planner -> [NEW] lighting/blind actuation -> response,general LLM knowledge; building ontology; floor plans; [NEW] illuminance/luminance/camera time-series; [NEW] workstation/screen/window geometry; [NEW] sun-position/solar irradiance API; [NEW] blind/lighting actuator states and commands
q9748765d847c,IT/Data Scientists; Building Owners/Property Managers,4,Can I adjust the brightness above my desk?,1,Factual Recall,6,Meta / Strategic Reasoning,5,2,15,building-data,requires_extension,Yes/no user capability for a desk lighting zone; surface answer is a single clear fact.,"Needs desk-to-light mapping plus dimmer/BMS write-back control, none loaded for lighting.",LangGraph control intent; RBAC; ontology/knowledge graph; floor-plan/spatial reasoning; [NEW] desk/seat map (inputs/ file + add to ontology); [NEW] lighting fixtures/dimmer points (new BMS data source + add to ontology); [NEW] BMS lighting write-back API (new data source),dialogue -> control intent/RBAC -> resolve user desk -> spatial/ontology query -> [NEW] dimmer point lookup -> [NEW] write setpoint -> verify state -> response,building ontology; floor plans; [NEW] desk/seat map (inputs/ file + add to ontology); [NEW] lighting fixture/dimmer control points (new data source + add to ontology); [NEW] BMS write-back/control API (new data source)
q90d0de9800dd,IT/Data Scientists; Building Owners/Property Managers,4,Can I customize air setting for my office?,3,Inferential Reasoning,6,Meta / Strategic Reasoning,3,1,16,building-data,requires_extension,"Personal office and vague air setting require deriving zone, control capability and permission.","Personal HVAC control needs zone lookup, RBAC and BMS setpoint write-back/control loop; write-back is not wired.",ontology/knowledge graph; capability KB; RBAC; LangGraph control intent; [NEW] BMS setpoint/write-back API (new external/control API),dialogue -> clarify office/setting -> RBAC -> ontology zone lookup -> control-policy check -> [NEW] BMS control/write-back -> confirmation response,user-provided office ID or user profile; building ontology HVAC zones; capability KB HVAC zoning; [NEW] BMS setpoint/write-back API
qc4839f133e32,IT/Data Scientists; Building Owners/Property Managers,3,Can I request more airflow for myarea?,1,Factual Recall,6,Meta / Strategic Reasoning,5,3,16,building-data,requires_extension,Capability/action check: whether an airflow request can be made for a user area.,"Real fulfilment needs area-to-HVAC mapping, comfort checks, request workflow, and BMS airflow control loop.",LangGraph control intent; ontology/knowledge graph; time-series store; analytics sandbox; report intake; RBAC; [NEW] HVAC airflow/VAV point feed (new data source); [NEW] physical BMS write-back/control API (new data source),dialogue -> identify/clarify area -> ontology HVAC-zone lookup -> retrieve current temp/CO2/humidity -> assess comfort -> create request -> [NEW] BMS airflow command/control loop -> response,building ontology; live floor-5 temp/CO2/humidity streams; report-intake Postgres; [NEW] live streams for floors 0-4 if area is off floor 5; [NEW] airflow/VAV telemetry; [NEW] BMS control API
q4d305f0f8194,IT/Data Scientists; Building Owners/Property Managers,2,Can the system automatically shut off idle light?,1,Factual Recall,6,Meta / Strategic Reasoning,5,3,16,building-data,requires_extension,"Yes/no capability check; single-fact answer, clear automation intent.",Needs missing occupancy/light feeds plus lighting actuator write-back and closed-loop control.,LangGraph orchestrator; ontology/knowledge graph; control intent; [NEW] occupancy sensing feed; [NEW] lighting status feed; [NEW] lighting circuit model add to ontology; [NEW] lighting actuator/BMS API,dialogue -> intent classification -> ontology zone/circuit lookup -> [NEW] occupancy/light-status retrieval -> idle-policy check -> control command -> verify state -> response,building ontology; floor plans; [NEW] occupancy/motion sensor feed; [NEW] lighting status feed; [NEW] lighting actuator API/config
q1ece68f3b4a2,Building Owners/Property Managers,4,CAN YOU TURN OFF UNSUED EQUIPMENT AUTOMATICALLLY?,1,Factual Recall,6,Meta / Strategic Reasoning,5,3,16,building-data,requires_extension,"Clear yes/no automation request; human only checks capability/action intent, not causes.","Requires idle detection, equipment control eligibility, safety checks and closed-loop actuation.",LangGraph orchestrator; ontology/knowledge graph; time-series store; analytics sandbox; RBAC; control loop; [NEW] equipment power/status telemetry feed (new data source; add points to ontology); [NEW] occupancy or schedule feed (new data source/API; add to ontology); [NEW] BMS write-back connector (new control interface; add control points to ontology),dialogue -> intent classification(control) -> ontology query equipment/control points -> [NEW] occupancy and equipment telemetry retrieval -> idle/rule analytics -> RBAC/safety validation -> control command -> verify state -> alert/log -> response,building ontology; [NEW] equipment power/status time-series feed; [NEW] occupancy or schedule feed; [NEW] BMS control/write-back interface
q291457237541,Building Owners/Property Managers,3,CAN YOU AUTOMETIVCALLY INCREASE VEMNTILATION AFTER 1 HOUR ?,1,Factual Recall,6,Meta / Strategic Reasoning,5,3,16,building-data,requires_extension,"Capability/action check; asks if delayed ventilation can be done, a single clear fact.","Delayed HVAC actuation needs scheduling, safety/RBAC, BMS write-back and feedback control.",LangGraph orchestrator; ontology/knowledge graph; time-series store; RBAC; analytics sandbox; control intent; [NEW] HVAC actuator/control points (add to ontology+KB); [NEW] physical BMS write-back API (new data source/external API); [NEW] persistent automation scheduler (add automation policy to ontology+KB),dialogue -> control intent -> clarify target/amount/duration -> ontology control-point lookup -> safety/RBAC check -> [NEW] schedule job -> wait 1h -> [NEW] BMS write-back -> monitor feedback -> response,building ontology; live floor-5 temperature/CO2/humidity streams; [NEW] HVAC actuator metadata; [NEW] BMS control/write-back API; [NEW] live streams for floors 0-4 if target is outside floor 5
qcc43d6a804f2,Building Owners/Property Managers,3,HOW TO CONTROLL PRESSURE ?,5,Systemic Synthesis,6,Meta / Strategic Reasoning,1,2,19,hybrid,requires_extension,"Broad operational control plan; target pressure type, zone, setpoint and constraints are unclear.",Needs new pressure telemetry and HVAC/BMS actuation loop; current building has no pressure points.,LangGraph orchestrator; LLM; ontology/knowledge graph; capability KB; time-series store; analytics sandbox; control intent; visualisation; [NEW] pressure sensor feed (new data source; add points to ontology); [NEW] fan/damper/VAV pressure-control write-back API (new data source/control API; add control points to ontology),dialogue -> intent/control routing -> clarify pressure type/zone/setpoint -> ontology query -> [NEW] pressure telemetry retrieval -> analytics vs setpoint -> control planning -> [NEW] BMS write-back -> feedback monitoring -> response,general pressure-control guidance; building ontology; capability KB HVAC zoning; [NEW] pressure time-series feed; [NEW] fan/damper/VAV control-point feed
q7b847eeb4147,Building Owners/Property Managers,3,HOW TO CONTROLL NOICE /./,5,Systemic Synthesis,6,Meta / Strategic Reasoning,1,3,20,hybrid,requires_extension,"Noise control needs a synthesised mitigation plan; source, zone, time and acceptable level are ambiguous.",Requires new acoustic telemetry/source analysis and mitigation actuation; no noise points exist.,LangGraph orchestrator; LLM; ontology/knowledge graph; floor-plan + spatial reasoning; report intake; analytics sandbox; control intent; [NEW] noise/acoustic sensor feed (new data source; add dBA points to ontology); [NEW] acoustic mitigation/control inventory (add to ontology+KB); [NEW] controllable fan/sound-masking/alert write-back API (new data source/control API),dialogue -> intent/control routing -> clarify zone/source/time -> floor-plan/ontology lookup -> [NEW] noise telemetry retrieval -> complaint/log correlation -> mitigation planning -> [NEW] control/dispatch action -> feedback monitoring -> response,general acoustic-control guidance; building ontology; floor plans; report-intake complaints; [NEW] noise level time-series; [NEW] acoustic mitigation/control-point data
qbb51d685eb82,Building Owners/Property Managers,3,HOW TO CO0NTROLLO LIGHT POLLUTION ?,5,Systemic Synthesis,6,Meta / Strategic Reasoning,1,3,20,hybrid,requires_extension,Light-pollution control needs a building lighting strategy; indoor/outdoor target and constraints are ambiguous.,"Requires new illuminance telemetry, spatial spill analysis and lighting actuation; no light points exist.",LangGraph orchestrator; LLM; ontology/knowledge graph; floor-plan + spatial reasoning; capability KB; time-series store; analytics sandbox; control intent; [NEW] illuminance/glare/light-spill sensor feed (new data source; add lux points to ontology); [NEW] lighting fixture/schedule inventory (add to ontology+KB); [NEW] lighting control/write-back API such as DALI/BMS (new data source/control API),dialogue -> intent/control routing -> clarify indoor/outdoor target -> ontology/floor-plan lookup -> [NEW] illuminance/glare telemetry -> schedule/spill analysis -> control planning -> [NEW] lighting write-back -> feedback monitoring -> response,general lighting/light-pollution guidance; building ontology; floor plans; capability KB; [NEW] illuminance/glare time-series; [NEW] lighting fixture schedules and control points
qd474a0801cd5,Building Owners/Property Managers,3,HOW TO CONTROLL CO2?,5,Systemic Synthesis,6,Meta / Strategic Reasoning,1,3,20,hybrid,requires_extension,"CO2 control needs a synthesised ventilation strategy; target zone, setpoint and constraints are not specified.",Building-wide control needs CO2 trend analytics plus ventilation write-back; only floor 5 streams now.,LangGraph orchestrator; LLM; ontology/knowledge graph; time-series store; analytics sandbox; forecasting; control intent; visualisation; capability KB HVAC zoning; [NEW] live CO2 streams for floors 0-4 (new data source; already modelled points connected); [NEW] ventilation/damper/fan write-back API (new data source/control API; add control points to ontology),dialogue -> intent/control routing -> clarify zone/target -> ontology query -> CO2 time-series retrieval floor 5 + [NEW] floors 0-4 -> analytics/trend vs threshold -> ventilation control planning -> [NEW] BMS write-back -> feedback monitoring -> response,general IAQ/CO2 control guidance; building ontology; capability KB HVAC zoning; live floor-5 CO2 time-series; [NEW] live CO2 streams floors 0-4; [NEW] ventilation control-point feed
q9e4bd5209d97,Building Owners/Property Managers,3,HOIW TO CONTROLL HUMIDITY ?,5,Systemic Synthesis,6,Meta / Strategic Reasoning,1,2,19,hybrid,requires_extension,"Humidity control needs a synthesised HVAC strategy; target zone, RH band and comfort constraints are unclear.",Needs RH/temp trend analytics and HVAC humid/dehumid control loop; live data only floor 5.,LangGraph orchestrator; LLM; ontology/knowledge graph; time-series store; analytics sandbox; forecasting; control intent; visualisation; capability KB HVAC zoning; [NEW] live humidity/temperature streams for floors 0-4 (new data source; already modelled points connected); [NEW] humidifier/dehumidifier/coil/ventilation write-back API (new data source/control API; add control points to ontology),dialogue -> intent/control routing -> clarify zone/RH target -> ontology query -> humidity and temperature retrieval floor 5 + [NEW] floors 0-4 -> analytics/dew-point check -> HVAC humidity-control planning -> [NEW] BMS write-back -> feedback monitoring -> response,general humidity/comfort guidance; building ontology; capability KB HVAC zoning; live floor-5 humidity and temperature time-series; [NEW] live humidity/temperature streams floors 0-4; [NEW] humidity-control point feed
q2be7ff3ccfc6,Building Owners/Property Managers,3,HOW TO CONTROLL TEMPERARTURE ?,3,Inferential Reasoning,6,Meta / Strategic Reasoning,3,3,18,hybrid,requires_extension,"Procedural control request needs deriving steps, zone, setpoint and constraints from an ambiguous prompt.","Real temperature control needs zone lookup, live feedback, policy checks and BMS actuation/write-back loop.",LangGraph control intent; ontology/knowledge graph; capability KB; time-series store; RBAC; [NEW] HVAC setpoint/control points added to ontology+KB; [NEW] BMS write-back/actuation API (new data source/API),dialogue -> intent classification -> ask for zone/setpoint if missing -> ontology zone lookup -> live temperature retrieval -> policy/RBAC check -> [NEW] BMS command -> verify feedback -> response,building ontology; capability KB HVAC zoning; floor-5 live temperature time-series; [NEW] HVAC control-point metadata added to ontology; [NEW] BMS actuator API; [NEW] live temperature streams for floors 0-4 if controlling those floors
q922069c92423,Building Owners/Property Managers,2,CAN WE INCREASE VENTILATION TO REDUCE CO2 LEVELS ?,3,Inferential Reasoning,6,Meta / Strategic Reasoning,3,2,17,hybrid,requires_extension,Requires deriving whether ventilation can reduce CO2 and whether building controls make it feasible.,"Needs live CO2, HVAC zone/control lookup, RBAC, and a BMS ventilation control loop.",LangGraph orchestrator; ontology/knowledge graph; time-series store; analytics sandbox; capability KB; RBAC; LLM guidance; [NEW] BMS ventilation write-back API (new external API); [NEW] ventilation control points added to ontology+KB,dialogue -> intent classification(control/recommend) -> clarify target zone -> ontology/capability query -> CO2 time-series retrieval -> compare to target -> RBAC/safety check -> [NEW] BMS ventilation write-back -> monitor CO2 -> response,building ontology/HVAC zones; capability KB; floor-5 live CO2/temp/RH; general CO2/ventilation guidance; [NEW] BMS ventilation actuator/status feed (new external API + add to ontology); [NEW] live CO2 for floors 0-4 if target zone is there (new sensor feed)
q7783b43382db,Occupants/Tenants/Employees; Student/Researchers/Academics,3,can you add fresh air?,1,Factual Recall,6,Meta / Strategic Reasoning,5,4,17,building-data,requires_extension,"Control request is cognitively simple; the desired ventilation action is clear, with target zone implicit.","Requires zone resolution, safety/RBAC, ventilation control write-back and verification loop; actuation is not wired.","LangGraph control; ontology/knowledge graph; time-series store; RBAC; [NEW] BMS ventilation write-back/control API (new external API); [NEW] HVAC actuator/control points added to ontology+KB; [NEW] live IAQ streams for floors 0-4 (new sensor feed, if needed)",dialogue -> control intent -> resolve location/HVAC zone -> RBAC and safety checks -> ontology/control-point lookup -> current IAQ read -> [NEW] BMS write-back increase outdoor air -> verify response -> response,building ontology; HVAC capability KB; floor-5 CO2/temperature/humidity streams; [NEW] BMS ventilation control API; [NEW] HVAC control-point metadata in ontology+KB; [NEW] live floor-0-4 IAQ streams if needed
qfc2a75dced85,Occupants/Tenants/Employees; Student/Researchers/Academics,3,can you reduce noise to help people focus?,5,Systemic Synthesis,6,Meta / Strategic Reasoning,1,2,19,hybrid,requires_extension,"Needs synthesising acoustic state, likely source and interventions; focus goal is ambiguous with high uncertainty.","Requires sensing, planning and an actuation/verification loop; noise sensors and controls are missing.",LangGraph orchestrator; LLM general acoustic comfort guidance; ontology/knowledge graph; time-series store; analytics sandbox; alert/report intake; control intent loop; [NEW] noise sensor feed (new data source; add dBA points to ontology); [NEW] acoustic/noise-control actuators or notification endpoints (new control data source; add to ontology+KB),dialogue -> resolve zone and permissions -> [NEW] noise retrieval -> analytics(source/level assessment) -> select control plan -> control loop([NEW] acoustic/HVAC/notification actuation) -> verify noise -> response/report,building ontology/topology; general LLM acoustic comfort knowledge; [NEW] noise dBA sensor feed; [NEW] acoustic/HVAC/noise-control actuator state/control endpoint feed
q5ecf4645094c,Occupants/Tenants/Employees; Student/Researchers/Academics,1,can you lower the noise level here ?,3,Inferential Reasoning,6,Meta / Strategic Reasoning,3,2,17,building-data,requires_extension,Action request needs selecting a feasible noise-reduction action for an ambiguous local source.,"Requires sensing, policy choice, actuator command, verification, and escalation control loop.",LangGraph orchestrator; ontology/knowledge graph; time-series store; analytics sandbox; control intent; report intake; [NEW] room noise sensor feed (new data source); [NEW] acoustic/noise-control actuator API with physical BMS write-back (new control API); [NEW] actuator points added to ontology,dialogue -> intent classification(control) -> resolve here -> [NEW] noise reading -> policy/source check -> [NEW] actuator command -> verify noise -> response/escalation,building ontology; report-intake logs; [NEW] room noise dB(A) time-series (new sensor feed); [NEW] noise-control actuator status/command endpoints (new control API); [NEW] actuator metadata (add to ontology)
qf5204510df66,Occupants/Tenants/Employees; Student/Researchers/Academics,1,can you turn off lights in rooms that are not being used?,3,Inferential Reasoning,6,Meta / Strategic Reasoning,3,3,18,building-data,requires_extension,Must infer which rooms are unused before issuing an action; usage threshold is contextual.,"Must identify unused rooms, plan safe commands, actuate lighting, and verify state; occupancy/lighting/write-back absent.",LangGraph orchestrator/control intent; ontology/knowledge graph; floor-plan + spatial reasoning; time-series store; RBAC; [NEW] occupancy sensing feed (new data source; add points to ontology); [NEW] lighting state/control points and physical write-back API (new data source; add to ontology),dialogue -> control intent -> RBAC/safety check -> spatial room query -> [NEW] occupancy retrieval -> [NEW] lighting state lookup -> action plan -> control command/write-back -> verify -> response,building ontology; floor plans; [NEW] occupancy time-series (new data source); [NEW] lighting state/control feed and actuator logs (new data source)
qdc2190555c51,Occupants/Tenants/Employees; Student/Researchers/Academics,1,can you adjust the to be less bright?,3,Inferential Reasoning,6,Meta / Strategic Reasoning,3,2,17,building-data,requires_extension,Requires inferring 'the' as local lights and desired dimming level; moderate ambiguity.,"Closed-loop dimming needs localize user, map circuit, command actuator and verify; lighting/write-back absent.",LangGraph orchestrator; ontology/knowledge graph; floor-plan/spatial reasoning; control intent; RBAC; [NEW] lighting devices/dimmers added to ontology+KB; [NEW] lighting BMS write-back/control API (external API); [NEW] illuminance sensor feed (new data source),dialogue -> intent classification -> co-reference/location resolution -> ontology lighting-zone query -> [NEW] lighting status read -> safety/RBAC checks -> [NEW] control command lower dim level -> verify via [NEW] status/illuminance -> response,building ontology; user/session location; [NEW] lighting/dimmer metadata in ontology+KB (add to ontology); [NEW] lighting control/status API (external API); [NEW] illuminance sensor time-series (new data source)
q94bd1dbb0065,Occupants/Tenants/Employees; Student/Researchers/Academics,1,can you make it a bit cooler?,3,Inferential Reasoning,6,Meta / Strategic Reasoning,3,2,17,building-data,requires_extension,Requires inferring current zone and 'a bit' as a safe setpoint change; moderate ambiguity.,"Closed-loop HVAC change needs zone mapping, current temp, actuator write-back, safety constraints and verification.",LangGraph orchestrator; ontology/knowledge graph; time-series store; control intent; analytics sandbox; RBAC; capability KB HVAC zoning; [NEW] HVAC setpoint/control-point metadata added to ontology; [NEW] HVAC BMS write-back/control API (external API); [NEW] live temp streams floors 0-4 if location not floor 5 (new data source),dialogue -> intent classification -> resolve location/co-reference -> ontology HVAC-zone query -> retrieve current temp/recent trend -> comfort/RBAC/safety checks -> compute small setpoint delta -> send [NEW] HVAC control command -> verify with time-series -> response,building ontology; capability KB HVAC zoning; floor-5 temperature time-series; user/session location; [NEW] HVAC setpoint/control-point metadata (add to ontology); [NEW] BMS HVAC control/status API (external API); [NEW] live temperature streams floors 0-4 if needed (new data source)
q6d18df55fba4,Student/Researchers/Academics,4,Can you keep temperature stable?,1,Factual Recall,6,Meta / Strategic Reasoning,5,2,15,building-data,requires_extension,Capability/control request with a determinate yes/no outcome; simple human reasoning.,"Closed-loop stability needs sensor trends, forecasting/control policy, and physical HVAC write-back.",LangGraph orchestrator/control intent; RBAC; ontology/knowledge graph; time-series store; analytics sandbox; forecasting; alerts; [NEW] physical BMS/HVAC write-back API (external API); [NEW] HVAC actuator/control-point mappings (add to ontology+KB); [NEW] live temp streams for floors 0-4 if target is off floor 5 (new sensor feed),dialogue -> control intent -> resolve target zone -> ontology query sensors/HVAC -> retrieve temperature trend -> forecast/control planning -> [NEW] BMS write-back -> monitor feedback -> response,building ontology; HVAC zoning capability KB; live floor-5 temperature time-series; [NEW] BMS actuator endpoints/control acknowledgements; [NEW] live temperature streams for floors 0-4 if needed
q2f3786deda6b,Student/Researchers/Academics,4,Can you improve air quality?,3,Inferential Reasoning,6,Meta / Strategic Reasoning,3,3,18,hybrid,requires_extension,Broad IAQ improvement requires inferring target metrics and useful actions; outcome is derived and moderately ambiguous.,"IAQ control needs multi-metric sensing, threshold analytics, ventilation/filtration actuation, and feedback monitoring.",LangGraph orchestrator/control intent; RBAC; ontology/knowledge graph; time-series store; analytics sandbox; LLM general IAQ thresholds; [NEW] PM2.5/VOC/NO2 air-quality sensors (new sensor feed + add to ontology); [NEW] outdoor air-quality/weather API (external API); [NEW] ventilation/filtration BMS write-back API (external API),dialogue -> infer IAQ metrics -> ontology query -> retrieve current/trend data -> compare to IAQ thresholds -> control planning -> [NEW] BMS ventilation/filtration action -> monitor feedback -> response,building ontology; live floor-5 CO2/humidity/temperature time-series; general IAQ guidance from LLM; [NEW] pollutant sensor time-series; [NEW] outdoor air-quality/weather feed; [NEW] BMS actuator/control logs
qeada833da3cb,Student/Researchers/Academics,4,Can you improv ventilation?,1,Factual Recall,6,Meta / Strategic Reasoning,5,3,16,building-data,requires_extension,"Single ventilation capability/control request; typo aside, the intended yes/no action is clear.","Improving ventilation requires CO2 trend analysis, HVAC control planning, actuator write-back, and feedback verification.",LangGraph orchestrator/control intent; RBAC; ontology/knowledge graph; HVAC capability KB; time-series store; analytics sandbox; [NEW] physical BMS/AHU/VAV/damper write-back API (external API); [NEW] airflow/damper-position/ventilation-rate feed (new sensor feed + add to ontology); [NEW] live streams for floors 0-4 if target is off floor 5 (new sensor feed),dialogue -> normalise intent to 'improve ventilation' -> resolve zone -> query HVAC and CO2 points -> retrieve latest/trend -> control strategy -> [NEW] send ventilation command -> monitor CO2/airflow feedback -> response,building ontology; HVAC zoning capability KB; live floor-5 CO2/humidity/temperature time-series; [NEW] BMS actuator endpoints/control logs; [NEW] airflow/damper/ventilation-rate time-series; [NEW] live streams for floors 0-4 if needed
