uuid,label,sensor_name,table,value_col 
9ed113a9-fa71-5917-9699-3241eaeb8e4e,Room 4.56 — Research Laboratory illuminance (simulated) [lux],Room4.56_sat_illuminance,light_data,lux
e3c8099a-ec58-52d9-8ce9-0a960d7e1d03,Room 4.57 — Research Laboratory illuminance (simulated) [lux],Room4.57_sat_illuminance,light_data,lux
38f6db9c-ffa8-5c0d-b159-20bc9b1f2fc5,Room 4.58 — Research Laboratory illuminance (simulated) [lux],Room4.58_sat_illuminance,light_data,lux
14f13655-8838-5727-a1f1-d75ca52670a6,Room 4.59 — Research Laboratory illuminance (simulated) [lux],Room4.59_sat_illuminance,light_data,lux
3e62e855-ad21-5328-8e5c-ddc653bfe65a,Room 4.60 — Research Laboratory illuminance (simulated) [lux],Room4.60_sat_illuminance,light_data,lux
8847b891-213c-585a-996c-2f40ddc3cb82,Room 4.61 — Academic Office illuminance (simulated) [lux],Room4.61_sat_illuminance,light_data,lux
f705c4c8-119b-5acc-933e-67b845092e1d,Room 4.62 — Academic Office illuminance (simulated) [lux],Room4.62_sat_illuminance,light_data,lux
665869ed-e00a-5a6f-ab97-27db2546c646,Room 4.63 — Academic Office illuminance (simulated) [lux],Room4.63_sat_illuminance,light_data,lux
8ba734dc-a71e-542a-99a5-9bd6c7681738,Room 4.64 — Academic Office illuminance (simulated) [lux],Room4.64_sat_illuminance,light_data,lux
0f058431-8883-5010-8eb6-68abff9b20e6,Room 4.65 — Academic Office illuminance (simulated) [lux],Room4.65_sat_illuminance,light_data,lux
aee50110-788b-5f5a-8006-5d3c74ac5249,Room 4.66 — Academic Office illuminance (simulated) [lux],Room4.66_sat_illuminance,light_data,lux
61e84c32-0170-50d1-931a-3afe4dd28358,Room 4.67 — Academic Office illuminance (simulated) [lux],Room4.67_sat_illuminance,light_data,lux
36a4e63b-c3cf-546d-9f64-644bb774f796,Room 4.68 — Academic Office illuminance (simulated) [lux],Room4.68_sat_illuminance,light_data,lux
0ec7147e-b583-5cc0-8346-51af92c9a7fb,Room 4.69 — Academic Office illuminance (simulated) [lux],Room4.69_sat_illuminance,light_data,lux
9000cf9b-e68f-54a1-b456-2c570cdd7dce,Room 4.70 — Staff Break Room illuminance (simulated) [lux],Room4.70_sat_illuminance,light_data,lux
071122db-3042-5955-b216-c53e0fe85576,Room 4.71 — Storage Room illuminance (simulated) [lux],Room4.71_sat_illuminance,light_data,lux
47ef0283-16ff-59cb-9d9a-9b5f0a5779c0,Room 5.01 — Research Laboratory illuminance (simulated) [lux],Room5.01_sat_illuminance,light_data,lux
a79cb5c3-77c7-5e0c-9a51-c4145116078e,Room 5.02 — Research Laboratory illuminance (simulated) [lux],Room5.02_sat_illuminance,light_data,lux
5905b196-71ed-598e-8e53-c79f68adbd98,Room 5.03 — Research Laboratory illuminance (simulated) [lux],Room5.03_sat_illuminance,light_data,lux
c3c0f442-c909-5a1a-839b-e5e18e73559f,Room 5.04 — Research Laboratory illuminance (simulated) [lux],Room5.04_sat_illuminance,light_data,lux
334a617f-f283-5806-8a2e-6a83e3368caa,Room 5.05 — Research Laboratory illuminance (simulated) [lux],Room5.05_sat_illuminance,light_data,lux
7c4612e8-2c17-59a9-8ea6-50edbaac1a41,Room 5.06 — Research Laboratory illuminance (simulated) [lux],Room5.06_sat_illuminance,light_data,lux
ff0c599f-4225-5bbd-8f41-61a805f76d71,Room 5.07 — Academic Office illuminance (simulated) [lux],Room5.07_sat_illuminance,light_data,lux
02f0c446-156d-5c4b-9ad6-e576df7cdc2c,Room 5.08 — Academic Office illuminance (simulated) [lux],Room5.08_sat_illuminance,light_data,lux
0739a948-1602-5651-b4cc-c5ccb3097a5e,Room 5.09 — Academic Office illuminance (simulated) [lux],Room5.09_sat_illuminance,light_data,lux
680ce090-f659-512c-9434-61507ba2b7a1,Room 5.10 — Academic Office illuminance (simulated) [lux],Room5.10_sat_illuminance,light_data,lux
7da55392-2319-5d6a-9c65-bed58c3d2298,Room 5.11 — Academic Office illuminance (simulated) [lux],Room5.11_sat_illuminance,light_data,lux
80515aec-88ab-5bb8-b225-88972470915a,Room 5.12 — Academic Office illuminance (simulated) [lux],Room5.12_sat_illuminance,light_data,lux
60e9809e-1fc2-573f-97cf-af50944da855,Room 5.13 — Academic Office illuminance (simulated) [lux],Room5.13_sat_illuminance,light_data,lux
6af0e87a-e93b-5841-8955-a727731f3825,Room 5.14 — Academic Office illuminance (simulated) [lux],Room5.14_sat_illuminance,light_data,lux
23ce15f6-dedd-5bc1-8a77-a5642c771a1a,Room 5.15 — Seminar / Conference Room illuminance (simulated) [lux],Room5.15_sat_illuminance,light_data,lux
225ba368-d112-584e-94e5-aa2de7315764,Room 5.16 — Seminar / Conference Room illuminance (simulated) [lux],Room5.16_sat_illuminance,light_data,lux
d46977eb-7b6a-551e-9291-47e6b47310bd,Room 5.17 — Meeting Room illuminance (simulated) [lux],Room5.17_sat_illuminance,light_data,lux
be5b2a2d-25df-54ef-82c9-8ac7c37bee43,Room 5.18 — Meeting Room illuminance (simulated) [lux],Room5.18_sat_illuminance,light_data,lux
9496b47e-ac2f-5cd1-b10f-be72c5c17cd9,Room 5.20 — Academic Office illuminance (simulated) [lux],Room5.20_sat_illuminance,light_data,lux
0392ecae-c665-5bf2-80e4-cdda83643703,Room 5.21 — Academic Office illuminance (simulated) [lux],Room5.21_sat_illuminance,light_data,lux
340f5099-7941-56e6-aeb6-05cc0a9e3cd1,Room 5.22 — Academic Office illuminance (simulated) [lux],Room5.22_sat_illuminance,light_data,lux
9ccd2d28-a3cf-529c-bc1b-965d58ce6e78,Room 5.23 — Academic Office illuminance (simulated) [lux],Room5.23_sat_illuminance,light_data,lux
5b489e24-180a-574b-a375-c43910517d09,Room 5.26 — Staff Break Room / Kitchen illuminance (simulated) [lux],Room5.26_sat_illuminance,light_data,lux
a9c004b8-b811-5e4c-8c1f-ebf20e56b7bd,Room 5.34 — Telecommunications Room illuminance (simulated) [lux],Room5.34_sat_illuminance,light_data,lux
7631cb4d-d78d-5c40-8216-738923d4e01b,Room 5.35 — Restroom (Male) illuminance (simulated) [lux],Room5.35_sat_illuminance,light_data,lux
068992f2-4e6d-5907-abdb-a184d159ba9e,Room 5.36 — Restroom (Female) illuminance (simulated) [lux],Room5.36_sat_illuminance,light_data,lux
0f593a22-4edf-562c-825b-fc42a4e55e6a,Room 5.44 — Server Room illuminance (simulated) [lux],Room5.44_sat_illuminance,light_data,lux
746ac61c-ed8c-5b2f-a39d-cb1a0faf4518,Room 5.45 — Academic Office illuminance (simulated) [lux],Room5.45_sat_illuminance,light_data,lux
568960d0-94c2-5c7c-b58d-9ec398893b84,Room 5.48 — Academic Office illuminance (simulated) [lux],Room5.48_sat_illuminance,light_data,lux
dc5910cd-f244-5aea-be83-5b6c85a2000a,Room 5.49 — Academic Office illuminance (simulated) [lux],Room5.49_sat_illuminance,light_data,lux
f7cbea84-5bd2-5ce5-b814-351136f2e843,Room 5.50 — Research Laboratory illuminance (simulated) [lux],Room5.50_sat_illuminance,light_data,lux
b4bd5921-a873-5809-9cb9-50afe44ad30d,Room 5.51 — Research Laboratory illuminance (simulated) [lux],Room5.51_sat_illuminance,light_data,lux
27836be3-092f-5c71-a97d-1483d71d0710,Room 5.52 — Research Laboratory illuminance (simulated) [lux],Room5.52_sat_illuminance,light_data,lux
864055a1-d14b-5066-a6af-a120d7f1b5ca,Room 5.53 — Research Laboratory illuminance (simulated) [lux],Room5.53_sat_illuminance,light_data,lux
fd272e71-ae57-57dd-a5b1-38cc0ba98514,Room 5.54 — Research Laboratory illuminance (simulated) [lux],Room5.54_sat_illuminance,light_data,lux
0bbf3e9e-9cd7-57c6-963a-5ff73fc3e61d,Room 5.56 — Research Laboratory illuminance (simulated) [lux],Room5.56_sat_illuminance,light_data,lux
b9e339fd-4b29-541e-b0ef-9ef5f9efb9cc,Room 5.57 — Research Laboratory illuminance (simulated) [lux],Room5.57_sat_illuminance,light_data,lux
fb37206c-6fec-50db-93bc-d47e39e4ea7f,Room 5.58 — Research Laboratory illuminance (simulated) [lux],Room5.58_sat_illuminance,light_data,lux
d3e7fcd8-7194-57cf-8096-eec0a3975afa,Room 5.59 — Research Laboratory illuminance (simulated) [lux],Room5.59_sat_illuminance,light_data,lux
0b928af2-64a8-5cc7-a4b6-0a407e2f600c,Room 5.60 — Research Laboratory illuminance (simulated) [lux],Room5.60_sat_illuminance,light_data,lux
aba1eff7-278e-5e95-9150-71337ea64a92,Room 5.61 — Research Laboratory illuminance (simulated) [lux],Room5.61_sat_illuminance,light_data,lux
38281ca9-7046-5630-b972-1b8eff975661,Room 5.62 — Academic Office illuminance (simulated) [lux],Room5.62_sat_illuminance,light_data,lux
e83102ba-42a2-58e6-95ec-8c389ab1f3b6,Room 5.63 — Academic Office illuminance (simulated) [lux],Room5.63_sat_illuminance,light_data,lux
63f2354a-fb93-5e07-86f7-4944edbcab6d,Room 5.64 — Academic Office illuminance (simulated) [lux],Room5.64_sat_illuminance,light_data,lux
a6930cf6-e5fa-5e52-8ae9-a0f3b82f3f6b,Room 5.65 — Academic Office illuminance (simulated) [lux],Room5.65_sat_illuminance,light_data,lux
46551158-d23f-5bb4-b1fa-b6fa90a51e4d,Room 5.66 — Academic Office illuminance (simulated) [lux],Room5.66_sat_illuminance,light_data,lux
bd9d4ef1-5481-52e2-a668-c593b918c273,Room 5.67 — Academic Office illuminance (simulated) [lux],Room5.67_sat_illuminance,light_data,lux
705a2af7-734d-5136-a3a4-7c5ff3a397d1,Room 5.68 — Academic Office illuminance (simulated) [lux],Room5.68_sat_illuminance,light_data,lux
2edf262e-047d-5007-a278-e38ac1ed4450,Room 5.69 — Academic Office illuminance (simulated) [lux],Room5.69_sat_illuminance,light_data,lux
5513bd2e-5a61-568d-b810-39afe93cfdc7,Room 5.70 — Academic Office illuminance (simulated) [lux],Room5.70_sat_illuminance,light_data,lux
a98f5732-038b-57b5-8145-ed6db47b7bc0,Room 5.71 — Storage Room illuminance (simulated) [lux],Room5.71_sat_illuminance,light_data,lux
473f0661-6e84-564a-a75a-19622974b75d,Server Room — Floor 2 (Room 2.44) illuminance (simulated) [lux],Server_Room_F2_sat_illuminance,light_data,lux
6481239e-1590-5393-8746-01ee185b5cc2,Server Room — Floor 4 (Room 4.44) illuminance (simulated) [lux],Server_Room_F4_sat_illuminance,light_data,lux
c59ba3e9-d9c7-5228-9027-61828eecc91f,Server Room — Floor 5 (Room 5.44) illuminance (simulated) [lux],Server_Room_F5_sat_illuminance,light_data,lux
4cc5c366-96e4-54be-b39f-5f39deef2174,Telecommunications Room — Floor 0 (Room 0.34) illuminance (simulated) [lux],Telecom_Room_F0_sat_illuminance,light_data,lux
ad19093f-9894-52c1-9a6b-e16f602c4bda,Telecommunications Room — Floor 1 (Room 1.34) illuminance (simulated) [lux],Telecom_Room_F1_sat_illuminance,light_data,lux
b08b8345-8e11-56d5-9b5c-2eff159a8fc0,Telecommunications Room — Floor 2 (Room 2.34) illuminance (simulated) [lux],Telecom_Room_F2_sat_illuminance,light_data,lux
dd3949df-1c48-5c15-a339-c449951389bf,Telecommunications Room — Floor 3 (Room 3.38) illuminance (simulated) [lux],Telecom_Room_F3_sat_illuminance,light_data,lux
d557396e-cef0-56ed-8779-6fe6f9fcda51,Telecommunications Room — Floor 4 (Room 4.34) illuminance (simulated) [lux],Telecom_Room_F4_sat_illuminance,light_data,lux
7deae9d0-1016-5756-92c2-1c29a7eb000a,Telecommunications Room — Floor 5 (Room 5.34) illuminance (simulated) [lux],Telecom_Room_F5_sat_illuminance,light_data,lux
8a59ce6c-79cb-5780-b805-8808a6345abe,Noise Level Sensor — Floor 5,Noise_Sensor_Floor5,noise_data,noise_db
fdc45948-b3ad-5812-8f93-4eb94deff6ba,Noise Level Sensor — Floor 5,Noise_Sensor_Floor5,noise_data,noise_db
84ecac3e-df8d-564b-b041-34c8be294922,Room 0.01 — Main Reception noise (simulated) [dB],Room0.01_sat_noise,noise_data,noise_db
41f9839a-b2cd-5e08-b4e3-d154ce49ca1b,Room 0.04 — Mechanical Plant Room noise (simulated) [dB],Room0.04_sat_noise,noise_data,noise_db
ca4d1d0a-d778-595f-bee2-53842b309846,Room 0.05 — Mechanical Plant Room noise (simulated) [dB],Room0.05_sat_noise,noise_data,noise_db
d198d4bc-b400-5d09-80e4-9fc87e578595,Room 0.06 — Loading and Goods Storage noise (simulated) [dB],Room0.06_sat_noise,noise_data,noise_db
63f0289a-0ffe-55d1-87a7-341f2585cc22,Room 0.07 — Service Room noise (simulated) [dB],Room0.07_sat_noise,noise_data,noise_db
3da5d80a-9d57-5b6a-8126-90b405da3813,Room 0.08 — Service Room noise (simulated) [dB],Room0.08_sat_noise,noise_data,noise_db
5e3c0cf7-128c-5211-bdbf-fc24605be633,Room 0.10 — Building Management Office noise (simulated) [dB],Room0.10_sat_noise,noise_data,noise_db
465d036f-c942-5ea9-9813-28c7264e7eb1,Room 0.17 — Office noise (simulated) [dB],Room0.17_sat_noise,noise_data,noise_db
dec134d8-991f-5c1c-9dbf-f0ed8fa62b9b,Room 0.18 — Office noise (simulated) [dB],Room0.18_sat_noise,noise_data,noise_db
7cf0b33d-8e4d-512f-803d-83e886cb6aa2,Room 0.19 — Office noise (simulated) [dB],Room0.19_sat_noise,noise_data,noise_db
e56619ac-ceed-59f4-81c4-1e3129fc137e,Room 0.20 — Office noise (simulated) [dB],Room0.20_sat_noise,noise_data,noise_db
78630d15-fec3-5234-98a1-ac952e44b59f,Room 0.29 — Storage Room noise (simulated) [dB],Room0.29_sat_noise,noise_data,noise_db
ed5a95b1-49ab-5532-b92c-ee6d54c87ace,Room 0.31 — Mechanical/Service Room noise (simulated) [dB],Room0.31_sat_noise,noise_data,noise_db
d4048cf5-aa54-5ce9-a129-4b259b304e93,Room 0.32 — Mechanical/Service Room noise (simulated) [dB],Room0.32_sat_noise,noise_data,noise_db
09dba42e-7a0b-52c3-b446-5dd153020233,Room 0.33 — Mechanical/Service Room noise (simulated) [dB],Room0.33_sat_noise,noise_data,noise_db
ca397578-d443-549b-a0bb-747c2f67a41f,Room 0.34 — Building Telecommunications Room noise (simulated) [dB],Room0.34_sat_noise,noise_data,noise_db
7135e22c-118c-5009-89ff-2e74f802fa8f,Room 1.06 — Computer Laboratory noise (simulated) [dB],Room1.06_sat_noise,noise_data,noise_db
3928e818-ef42-5270-9b4f-e06a7fc4373c,Room 1.07 — Computer Laboratory noise (simulated) [dB],Room1.07_sat_noise,noise_data,noise_db
18bfb00b-e1a5-50d1-b45d-b45b84f5b24a,Room 1.08 — Computer Laboratory noise (simulated) [dB],Room1.08_sat_noise,noise_data,noise_db
2f253480-171b-5518-85fd-04f679898b6f,Room 1.09 — Computer Laboratory noise (simulated) [dB],Room1.09_sat_noise,noise_data,noise_db
0d6deab5-88cf-5872-b365-d577df781838,Room 1.25 — Conference/Seminar Room noise (simulated) [dB],Room1.25_sat_noise,noise_data,noise_db
7fe9d1b1-545b-5d88-958c-810138a319e9,Room 1.26 — Conference/Seminar Room noise (simulated) [dB],Room1.26_sat_noise,noise_data,noise_db
5096a175-0988-5737-871b-5a9bb437843d,Room 1.34 — Telecommunications Room noise (simulated) [dB],Room1.34_sat_noise,noise_data,noise_db
5330706b-ae7b-5517-8657-871fb5b960f4,Room 1.37 — Academic Office noise (simulated) [dB],Room1.37_sat_noise,noise_data,noise_db
0e486d1d-b8b3-5be4-837a-24e0c151e03b,Room 1.38 — Academic Office noise (simulated) [dB],Room1.38_sat_noise,noise_data,noise_db
9791c979-a0c2-5a8f-94cb-38fcac8961d2,Room 1.39 — Academic Office noise (simulated) [dB],Room1.39_sat_noise,noise_data,noise_db
67bf4436-6263-586c-b7f6-e5f9a17e37e2,Room 1.40 — Academic Office noise (simulated) [dB],Room1.40_sat_noise,noise_data,noise_db
cf1c3045-c274-578c-a103-2a73afb8360e,Room 1.41 — Academic Office noise (simulated) [dB],Room1.41_sat_noise,noise_data,noise_db
ebb7aeb1-ffff-5b5d-8d66-18c59d78ca9c,Room 2.01 — Research Laboratory noise (simulated) [dB],Room2.01_sat_noise,noise_data,noise_db
bf1f5ddd-f1d3-5e30-8886-6715c38924ef,Room 2.02 — Research Laboratory noise (simulated) [dB],Room2.02_sat_noise,noise_data,noise_db
6e0e0052-96ad-5bd1-aa15-e3e550b99221,Room 2.03 — Research Laboratory noise (simulated) [dB],Room2.03_sat_noise,noise_data,noise_db
44919b2e-378c-50c2-9e9d-d1ba5e8e8449,Room 2.04 — Research Laboratory noise (simulated) [dB],Room2.04_sat_noise,noise_data,noise_db
3ac138a2-6be7-54b2-8e9e-b1867bbc7569,Room 2.05 — Research Laboratory noise (simulated) [dB],Room2.05_sat_noise,noise_data,noise_db
d8b7a873-8971-5349-90fc-37aa6b803a83,Room 2.06 — Research Laboratory noise (simulated) [dB],Room2.06_sat_noise,noise_data,noise_db
924c5167-25ba-5389-a4bb-48e2470f2b8c,Room 2.07 — Computer Laboratory noise (simulated) [dB],Room2.07_sat_noise,noise_data,noise_db
6bdcc1c4-7b9b-597d-9f62-d547bb2a5048,Room 2.08 — Computer Laboratory noise (simulated) [dB],Room2.08_sat_noise,noise_data,noise_db
e2a85404-5a56-58e9-b93c-99363b298a42,Room 2.09 — Academic Office noise (simulated) [dB],Room2.09_sat_noise,noise_data,noise_db
f5a75b0b-0e4d-5c05-8af4-2943b09c97db,Room 2.10 — Academic Office noise (simulated) [dB],Room2.10_sat_noise,noise_data,noise_db
29e212b8-67e3-5dd5-954d-7a8703550386,Room 2.11 — Academic Office noise (simulated) [dB],Room2.11_sat_noise,noise_data,noise_db
e721c6d0-35d4-523d-a2da-87cfda865159,Room 2.12 — Academic Office noise (simulated) [dB],Room2.12_sat_noise,noise_data,noise_db
c21b59dc-f573-5e23-8a90-9c74ab72b5a7,Room 2.13 — Meeting Room noise (simulated) [dB],Room2.13_sat_noise,noise_data,noise_db
31bdcb0e-8120-56fc-8f2e-99accc132993,Room 2.14 — Meeting Room noise (simulated) [dB],Room2.14_sat_noise,noise_data,noise_db
868dc61f-c9b4-50c9-99a4-b9ecae8e51a3,Room 2.15 — Seminar Room noise (simulated) [dB],Room2.15_sat_noise,noise_data,noise_db
94ef4327-1c44-5ff3-8be0-ac11e05e8ab1,Room 2.17 — Research Laboratory noise (simulated) [dB],Room2.17_sat_noise,noise_data,noise_db
1a0ea27b-13af-51d6-8e04-c1df333266eb,Room 2.18 — Research Laboratory noise (simulated) [dB],Room2.18_sat_noise,noise_data,noise_db
f477de54-63f7-5b0e-b91d-3144efecc51f,Room 2.19 — Research Laboratory noise (simulated) [dB],Room2.19_sat_noise,noise_data,noise_db
30a51ee2-3f5d-58c4-99da-f98e7bc01955,Room 2.20 — Research Laboratory noise (simulated) [dB],Room2.20_sat_noise,noise_data,noise_db
c12784ea-d9bc-5dcc-a31c-74c0d98718d9,Room 2.21 — Research Laboratory noise (simulated) [dB],Room2.21_sat_noise,noise_data,noise_db
27a84761-da04-5eb0-bade-184516196ed6,Room 2.22 — Research Laboratory noise (simulated) [dB],Room2.22_sat_noise,noise_data,noise_db
972b872b-7230-58d4-a2a1-09999acb7894,Room 2.24 — Academic Office noise (simulated) [dB],Room2.24_sat_noise,noise_data,noise_db
155f1721-0c49-565d-8723-0a036c21e4a2,Room 2.26 — Academic Office noise (simulated) [dB],Room2.26_sat_noise,noise_data,noise_db
b018b3ce-2447-54d2-9c55-da6952028f5c,Room 2.34 — Telecommunications Room noise (simulated) [dB],Room2.34_sat_noise,noise_data,noise_db
043e5e77-0f06-506e-803c-0fcd382cafcb,Room 2.35 — Restroom (Male) noise (simulated) [dB],Room2.35_sat_noise,noise_data,noise_db
24eb67ab-8e8b-5c60-b8f9-71d3c83661b6,Room 2.36 — Restroom (Female) noise (simulated) [dB],Room2.36_sat_noise,noise_data,noise_db
f4738aa6-858d-5af8-97c2-d8b6c97a376e,Room 2.44 — Server Room noise (simulated) [dB],Room2.44_sat_noise,noise_data,noise_db
b088fe53-4063-5057-ace6-a87a9b1e1468,Room 2.47 — Academic Office noise (simulated) [dB],Room2.47_sat_noise,noise_data,noise_db
2151cd5c-b22d-554b-80fa-4d27d41f8e7a,Room 2.48 — Academic Office noise (simulated) [dB],Room2.48_sat_noise,noise_data,noise_db
b1c23cba-bf8b-54dd-bdeb-6bc97841dd5b,Room 2.49 — Academic Office noise (simulated) [dB],Room2.49_sat_noise,noise_data,noise_db
1e212325-8d23-507d-951c-91503c6e8fb8,Room 2.50 — Academic Office noise (simulated) [dB],Room2.50_sat_noise,noise_data,noise_db
76c1e707-8a95-57bf-8489-702649095ea3,Room 2.52 — Research Laboratory noise (simulated) [dB],Room2.52_sat_noise,noise_data,noise_db
040f9554-16ea-54f4-9b0f-c1e3dfcc8839,Room 2.53 — Research Laboratory noise (simulated) [dB],Room2.53_sat_noise,noise_data,noise_db
440edbf5-9b50-56d8-aa73-d0bf3a785693,Room 2.54 — Research Laboratory noise (simulated) [dB],Room2.54_sat_noise,noise_data,noise_db
7c09baea-4680-5e70-b65f-9c06bc3c1329,Room 2.55 — Research Laboratory noise (simulated) [dB],Room2.55_sat_noise,noise_data,noise_db
6cf8d868-7377-5b61-90c8-2543d41a014d,Room 2.56 — Research Laboratory noise (simulated) [dB],Room2.56_sat_noise,noise_data,noise_db
513050ec-cef9-5932-9559-0d4729f9b5b1,Room 2.57 — Research Laboratory noise (simulated) [dB],Room2.57_sat_noise,noise_data,noise_db
c82acd5a-51a5-5c22-8f3d-559a2c914950,Room 2.58 — Academic Office noise (simulated) [dB],Room2.58_sat_noise,noise_data,noise_db
58ebb242-6655-535b-8211-e0ad42d3c34f,Room 2.59 — Academic Office noise (simulated) [dB],Room2.59_sat_noise,noise_data,noise_db
46416830-d89a-57c2-bd08-11eaa8a74e41,Room 2.60 — Academic Office noise (simulated) [dB],Room2.60_sat_noise,noise_data,noise_db
c8d671b6-ea6a-595a-a3a3-0fc33defc795,Room 2.61 — Academic Office noise (simulated) [dB],Room2.61_sat_noise,noise_data,noise_db
336e8d59-0220-5f07-a404-4af6aa503f57,Room 2.62 — Academic Office noise (simulated) [dB],Room2.62_sat_noise,noise_data,noise_db
0346b49a-30b8-51fa-b60d-8bdfa316ef6d,Room 2.63 — Academic Office noise (simulated) [dB],Room2.63_sat_noise,noise_data,noise_db
9f7204fc-cb9f-56a5-875c-821c30752a1d,Room 2.64 — Academic Office noise (simulated) [dB],Room2.64_sat_noise,noise_data,noise_db
024c548a-c82c-5f90-99fc-cd549917da9c,Room 2.65 — Academic Office noise (simulated) [dB],Room2.65_sat_noise,noise_data,noise_db
63119138-65c6-5542-bb78-c3138b53c470,Room 2.66 — Staff Break Room / Kitchen noise (simulated) [dB],Room2.66_sat_noise,noise_data,noise_db
3469094d-0f42-5d31-b93d-38b56609b75d,Room 2.67 — Storage Room noise (simulated) [dB],Room2.67_sat_noise,noise_data,noise_db
519454a2-22cb-5e9b-a0f1-db4a15f4e0c6,Room 3.01 — Research Laboratory noise (simulated) [dB],Room3.01_sat_noise,noise_data,noise_db
11cae2b4-41dd-5a01-924f-35c233b3ab7c,Room 3.02 — Research Laboratory noise (simulated) [dB],Room3.02_sat_noise,noise_data,noise_db
e6951e2a-6e18-586a-ab61-66edef1db80a,Room 3.03 — Research Laboratory noise (simulated) [dB],Room3.03_sat_noise,noise_data,noise_db
9bb51489-7615-5466-88cc-e936deb7483e,Room 3.04 — Research Laboratory noise (simulated) [dB],Room3.04_sat_noise,noise_data,noise_db
e114af33-ac3f-5f9b-8539-20e656cde193,Room 3.05 — Computer Laboratory noise (simulated) [dB],Room3.05_sat_noise,noise_data,noise_db
cc092ae7-d003-5055-aaea-49fde6d39520,Room 3.06 — Computer Laboratory noise (simulated) [dB],Room3.06_sat_noise,noise_data,noise_db
aa4c300a-2505-5f05-b997-88fab6300cff,Room 3.07 — Academic Office noise (simulated) [dB],Room3.07_sat_noise,noise_data,noise_db
c476881a-0af0-54bc-9f5d-f03eec5fe977,Room 3.08 — Academic Office noise (simulated) [dB],Room3.08_sat_noise,noise_data,noise_db
43dca43d-c102-5a60-bcea-bb7785afb7a4,Room 3.09 — Academic Office noise (simulated) [dB],Room3.09_sat_noise,noise_data,noise_db
359b3c20-8eed-5b4d-ae9a-bdc7b4240006,Room 3.10 — Academic Office noise (simulated) [dB],Room3.10_sat_noise,noise_data,noise_db
cc1626aa-a961-59f8-974f-2139dae4d3f6,Room 3.11 — Academic Office noise (simulated) [dB],Room3.11_sat_noise,noise_data,noise_db
6900bbba-4324-58c6-841a-ba21d6015817,Room 3.12 — Academic Office noise (simulated) [dB],Room3.12_sat_noise,noise_data,noise_db
b4190d44-bbb9-509f-b95d-fdc39e66ae13,Room 3.13 — Seminar Room noise (simulated) [dB],Room3.13_sat_noise,noise_data,noise_db
a2b129b8-8aea-5c2a-9f15-0ba20df4f6d7,Room 3.14 — Seminar Room noise (simulated) [dB],Room3.14_sat_noise,noise_data,noise_db
53c9aee1-1b27-5e3a-93a5-5c7ed328b5eb,Room 3.15 — Meeting Room noise (simulated) [dB],Room3.15_sat_noise,noise_data,noise_db
1f08bdf9-68e1-5baf-bbba-9fd117754d2f,Room 3.16 — Meeting Room noise (simulated) [dB],Room3.16_sat_noise,noise_data,noise_db
87a846bb-f9bc-5697-82f1-f03a23d35bc3,Room 3.17 — Staff Common Room noise (simulated) [dB],Room3.17_sat_noise,noise_data,noise_db
005d1669-8dce-523a-9458-184dd7113676,Room 3.18 — Kitchen noise (simulated) [dB],Room3.18_sat_noise,noise_data,noise_db
73c322a1-e663-568b-9ec6-d285a3dfe5d1,Room 3.20 — Academic Office noise (simulated) [dB],Room3.20_sat_noise,noise_data,noise_db
61a8c7ca-cf3c-5cc5-b640-d03b4d98c0c1,Room 3.22 — Academic Office noise (simulated) [dB],Room3.22_sat_noise,noise_data,noise_db
32fb9193-5d78-55dc-a588-d1d96a7c4a9b,Room 3.26 — Meeting Room noise (simulated) [dB],Room3.26_sat_noise,noise_data,noise_db
dbe1938d-3010-5524-829c-a197a2538417,Room 3.27 — Meeting Room noise (simulated) [dB],Room3.27_sat_noise,noise_data,noise_db
e3e09a60-dfef-5de8-9573-5c53047251c8,Room 3.36 — Restroom (Male) noise (simulated) [dB],Room3.36_sat_noise,noise_data,noise_db
8b515f31-f706-5c54-97f6-70816292ef55,Room 3.37 — Restroom (Female) noise (simulated) [dB],Room3.37_sat_noise,noise_data,noise_db
658511ef-2438-512c-b54d-93ad4b047c4a,Room 3.38 — Telecommunications Room noise (simulated) [dB],Room3.38_sat_noise,noise_data,noise_db
8d250f4f-2619-5e1b-9558-f2ea23bcd51d,Room 3.46 — Academic Office noise (simulated) [dB],Room3.46_sat_noise,noise_data,noise_db
d5e09ed3-2d72-5b8d-9a6e-97eb98daa7e9,Room 3.48 — Academic Office noise (simulated) [dB],Room3.48_sat_noise,noise_data,noise_db
bff0b789-6e72-5154-9689-7e0ae52e41f0,Room 3.50 — Research Laboratory noise (simulated) [dB],Room3.50_sat_noise,noise_data,noise_db
ede9efe5-619c-5d34-9067-f22fac535416,Room 3.51 — Research Laboratory noise (simulated) [dB],Room3.51_sat_noise,noise_data,noise_db
061e3618-2086-5661-8de1-d58ecf4e5995,Room 3.52 — Research Laboratory noise (simulated) [dB],Room3.52_sat_noise,noise_data,noise_db
a0632772-7742-58f0-b038-437ce370f87e,Room 3.53 — Research Laboratory noise (simulated) [dB],Room3.53_sat_noise,noise_data,noise_db
2f69e178-3f05-5a00-b754-c493ccfd403d,Room 3.54 — Research Laboratory noise (simulated) [dB],Room3.54_sat_noise,noise_data,noise_db
29f9539b-b6ad-51a0-8621-13162a4416a1,Room 3.56 — Research Laboratory noise (simulated) [dB],Room3.56_sat_noise,noise_data,noise_db
